Date,Price,Sign,Difference
2007-03-20,50.989545,+,0.286288
2007-03-21,50.994255,+,0.004710
2007-03-22,51.134036,+,0.139780
2007-03-23,51.155208,+,0.021172
2007-03-26,51.148074,-,0.007134
2007-03-27,51.098675,-,0.049400
2007-03-28,51.059603,-,0.039072
2007-03-29,51.084940,+,0.025338
2007-03-30,50.982642,-,0.102298
2007-04-02,51.365183,+,0.382541
2007-04-03,51.345955,-,0.019228
2007-04-04,51.289441,-,0.056514
2007-04-05,51.091658,-,0.197783
2007-04-10,51.148023,+,0.056365
2007-04-11,51.241897,+,0.093875
2007-04-12,51.185544,-,0.056353
2007-04-13,51.320311,+,0.134767
2007-04-16,51.343766,+,0.023455
2007-04-17,51.669377,+,0.325611
2007-04-18,51.634431,-,0.034947
2007-04-19,51.550125,-,0.084306
2007-04-20,51.542765,-,0.007361
2007-04-23,51.556047,+,0.013283
2007-04-24,51.498602,-,0.057446
2007-04-25,51.490455,-,0.008146
2007-04-26,51.308363,-,0.182092
2007-04-27,51.388787,+,0.080424
2007-04-30,51.281676,-,0.107111
2007-05-02,51.293066,+,0.011390
2007-05-03,51.296134,+,0.003068
2007-05-04,51.198008,-,0.098125
2007-05-07,51.335190,+,0.137182
2007-05-08,51.383213,+,0.048023
2007-05-09,51.371626,-,0.011587
2007-05-10,51.288380,-,0.083246
2007-05-11,51.171290,-,0.117089
2007-05-14,51.061591,-,0.109699
2007-05-15,51.009710,-,0.051881
2007-05-16,51.068117,+,0.058407
2007-05-17,51.024347,-,0.043770
2007-05-18,50.953356,-,0.070992
2007-05-21,51.042262,+,0.088906
2007-05-22,51.118445,+,0.076183
2007-05-23,51.330586,+,0.212141
2007-05-24,51.465938,+,0.135352
2007-05-25,51.383026,-,0.082912
2007-05-28,51.333029,-,0.049997
2007-05-29,51.340100,+,0.007071
2007-05-30,51.194996,-,0.145104
2007-05-31,51.213881,+,0.018885
2007-06-01,51.243283,+,0.029402
2007-06-04,51.432997,+,0.189714
2007-06-05,51.515554,+,0.082557
2007-06-06,51.450686,-,0.064868
2007-06-07,51.319588,-,0.131098
2007-06-08,51.111438,-,0.208149
2007-06-11,51.160083,+,0.048644
2007-06-12,51.319527,+,0.159444
2007-06-13,51.344700,+,0.025173
2007-06-14,51.268397,-,0.076302
2007-06-15,51.287817,+,0.019420
2007-06-18,51.429839,+,0.142022
2007-06-19,51.560068,+,0.130229
2007-06-20,51.699570,+,0.139501
2007-06-21,51.730397,+,0.030828
2007-06-22,51.749499,+,0.019101
2007-06-25,51.731255,-,0.018244
2007-06-26,51.569487,-,0.161768
2007-06-27,51.613047,+,0.043560
2007-06-28,51.687867,+,0.074820
2007-06-29,51.642433,-,0.045434
2007-07-02,51.676164,+,0.033730
2007-07-03,51.749370,+,0.073207
2007-07-04,51.746502,-,0.002869
2007-07-05,51.816163,+,0.069662
2007-07-06,51.739484,-,0.076679
2007-07-09,51.716694,-,0.022790
2007-07-10,51.671957,-,0.044737
2007-07-11,51.872369,+,0.200412
2007-07-12,51.838420,-,0.033949
2007-07-13,51.761929,-,0.076490
2007-07-16,51.871998,+,0.110068
2007-07-17,52.098930,+,0.226933
2007-07-18,52.205357,+,0.106427
2007-07-19,52.046550,-,0.158808
2007-07-20,52.188337,+,0.141787
2007-07-23,52.256720,+,0.068383
2007-07-24,52.354257,+,0.097537
2007-07-25,52.321949,-,0.032308
2007-07-26,52.139237,-,0.182712
2007-07-27,51.958333,-,0.180903
2007-07-30,51.754776,-,0.203558
2007-07-31,51.937685,+,0.182910
2007-08-01,51.841091,-,0.096594
2007-08-02,51.971779,+,0.130688
2007-08-03,52.002079,+,0.030301
2007-08-06,51.748879,-,0.253200
2007-08-07,51.517155,-,0.231724
2007-08-08,51.748654,+,0.231499
2007-08-09,51.529429,-,0.219225
2007-08-10,51.463397,-,0.066033
2007-08-13,51.359646,-,0.103751
2007-08-14,51.150560,-,0.209086
2007-08-15,51.068635,-,0.081925
2007-08-16,51.212256,+,0.143621
2007-08-17,51.198469,-,0.013787
2007-08-20,51.194579,-,0.003889
2007-08-21,51.276705,+,0.082126
2007-08-22,51.328373,+,0.051667
2007-08-23,51.603843,+,0.275471
2007-08-24,51.652059,+,0.048215
2007-08-27,51.715951,+,0.063892
2007-08-28,51.680660,-,0.035291
2007-08-29,51.732132,+,0.051472
2007-08-30,51.516224,-,0.215908
2007-08-31,51.725053,+,0.208829
2007-09-03,51.650758,-,0.074295
2007-09-04,51.685427,+,0.034668
2007-09-05,51.640533,-,0.044894
2007-09-06,51.779123,+,0.138590
2007-09-07,51.841134,+,0.062011
2007-09-10,51.840459,-,0.000675
2007-09-11,51.786239,-,0.054220
2007-09-12,51.585491,-,0.200749
2007-09-13,51.404597,-,0.180894
2007-09-14,51.001959,-,0.402638
2007-09-17,50.593403,-,0.408556
2007-09-18,50.572497,-,0.020906
2007-09-19,50.384313,-,0.188185
2007-09-20,50.407842,+,0.023529
2007-09-21,50.546393,+,0.138551
2007-09-24,50.604104,+,0.057711
2007-09-25,50.347683,-,0.256421
2007-09-26,50.371163,+,0.023480
2007-09-27,50.544831,+,0.173667
2007-09-28,50.730482,+,0.185652
2007-10-01,50.763605,+,0.033123
2007-10-02,50.915249,+,0.151644
2007-10-03,50.833813,-,0.081437
2007-10-04,50.838440,+,0.004627
2007-10-05,50.935989,+,0.097549
2007-10-08,50.969982,+,0.033993
2007-10-09,50.840500,-,0.129482
2007-10-10,50.961594,+,0.121094
2007-10-11,50.737446,-,0.224148
2007-10-12,50.586972,-,0.150474
2007-10-15,50.781261,+,0.194289
2007-10-16,50.689160,-,0.092101
2007-10-17,50.715617,+,0.026457
2007-10-18,50.871060,+,0.155443
2007-10-19,50.889144,+,0.018084
2007-10-22,50.660932,-,0.228212
2007-10-23,50.945023,+,0.284091
2007-10-24,50.923077,-,0.021946
2007-10-25,50.889414,-,0.033662
2007-10-26,50.754636,-,0.134778
2007-10-29,50.896345,+,0.141708
2007-10-30,51.058520,+,0.162175
2007-10-31,51.161623,+,0.103104
2007-11-01,51.455806,+,0.294182
2007-11-02,51.350885,-,0.104921
2007-11-05,51.281241,-,0.069644
2007-11-06,51.328119,+,0.046878
2007-11-07,51.400800,+,0.072681
2007-11-08,51.536086,+,0.135286
2007-11-09,51.276413,-,0.259673
2007-11-12,50.821208,-,0.455205
2007-11-13,50.851426,+,0.030218
2007-11-14,50.582770,-,0.268656
2007-11-15,50.171365,-,0.411406
2007-11-16,50.097033,-,0.074331
2007-11-19,50.231647,+,0.134614
2007-11-20,50.248902,+,0.017255
2007-11-21,50.111157,-,0.137744
2007-11-22,50.215016,+,0.103859
2007-11-23,50.057619,-,0.157397
2007-11-26,50.272303,+,0.214684
2007-11-27,50.265117,-,0.007186
2007-11-28,50.414011,+,0.148893
2007-11-29,50.357468,-,0.056543
2007-11-30,50.389756,+,0.032288
2007-12-03,50.513578,+,0.123822
2007-12-04,50.337110,-,0.176468
2007-12-05,49.784053,-,0.553057
2007-12-06,49.768963,-,0.015090
2007-12-07,49.825049,+,0.056085
2007-12-10,49.966644,+,0.141595
2007-12-11,50.131285,+,0.164641
2007-12-12,49.879099,-,0.252185
2007-12-13,49.917286,+,0.038187
2007-12-14,49.884030,-,0.033257
2007-12-17,49.854281,-,0.029749
2007-12-18,49.818843,-,0.035437
2007-12-19,49.574913,-,0.243930
2007-12-20,49.251559,-,0.323354
2007-12-21,49.147319,-,0.104240
2007-12-24,48.947875,-,0.199444
2007-12-27,49.112986,+,0.165111
2007-12-28,48.973870,-,0.139116
2007-12-31,49.070703,+,0.096832
2008-01-02,48.491839,-,0.578864
2008-01-03,48.357948,-,0.133890
2008-01-04,48.295859,-,0.062090
2008-01-07,48.234506,-,0.061353
2008-01-08,48.327737,+,0.093231
2008-01-09,47.978361,-,0.349376
2008-01-10,47.910049,-,0.068312
2008-01-11,47.714097,-,0.195953
